File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
77c57766-6b9a-4ab1-8b67-01190fbae010	03e36684-a671-4de2-a933-480cf83b2041.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-DA-A1HW	TCGA-DA-A1HW-06A	Metastatic
52d4c59d-38bd-4b5e-a803-d5baa60b9d25	bc862e6a-be57-44a6-8429-9f8948b0a91d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-BF-AAP4	TCGA-BF-AAP4-01A	Primary Tumor
9d8bdac4-3ace-478b-a605-54fca72f17e1	6810c98f-2eb6-4956-92c4-5e796c17331b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A184	TCGA-EE-A184-06A	Metastatic
c9ea52ed-9eee-41ce-9a1a-69b87a711091	25ae7e1d-5f00-4eeb-a188-747743ab2e2c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A57M	TCGA-EB-A57M-01A	Primary Tumor
d6edf2fd-35de-43fe-8449-0cea718efeb5	074f955e-0bcb-4252-990e-8864dc9beffd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A1Z7	TCGA-FS-A1Z7-06A	Metastatic
11a93f31-a1d9-452e-9a25-fcaeadb82630	f335c8a3-b46f-4501-84fb-a8d5c681221d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D9-A149	TCGA-D9-A149-06A	Metastatic
cb2ada90-9b4e-4102-8ee0-9e2229cd5a72	f7246d38-3195-41e8-b31f-c7e8efbd16ee.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-RP-A694	TCGA-RP-A694-06A	Metastatic
6106e59e-5ddb-44ab-a406-5a565363cf13	3881c1d8-366f-49de-a5a5-5b0fef4d5fcc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-BF-AAP0	TCGA-BF-AAP0-06A	Metastatic
a4d0c128-fdab-4ade-b703-6850ae0794dc	7c371221-a9c2-442c-80ca-5dc4b52ce5fb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FR-A3YN	TCGA-FR-A3YN-06A	Metastatic
eb65c9b9-e8eb-4395-a343-5671d5f211df	51b1c6f9-192d-4502-9396-a04d2a497089.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A1ZW	TCGA-FS-A1ZW-06A	Metastatic
7f228448-93d9-42a9-9ec4-0b8d7d70189f	67f03128-5448-49b9-91d9-8a8e68b10cc5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GF-A3OT	TCGA-GF-A3OT-06A	Metastatic
ab8ec35c-cf58-4954-b764-feef448788fd	0b0bcba2-9f11-4381-b168-e13f56e90705.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A3JE	TCGA-EE-A3JE-06A	Metastatic
9e99bcad-3120-48a8-8863-39e2d3c66fd7	8bb67073-1031-4c88-bd65-4fa365eb1699.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-BF-A9VF	TCGA-BF-A9VF-01A	Primary Tumor
c3ba0107-93ea-4101-8b04-f55e10879008	d9cf594b-b44d-40d1-a9d6-2cb80abd4595.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A1ZA	TCGA-FS-A1ZA-06A	Metastatic
d7e47fa1-df87-4b8c-98fe-ba957366f60b	f9d38f12-9cc0-4efb-bfde-371e8fffe9aa.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A1YX	TCGA-FS-A1YX-06A	Metastatic
4277aaec-bd9d-4eca-9bb3-42621f8b0fd9	9ee3535a-9b65-4a7a-b31a-6b3d75bbc30c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A2NF	TCGA-ER-A2NF-01A	Primary Tumor
560b1a87-a849-4612-b864-18b6b377290b	d0a29a96-04a1-4f10-b609-0964e87f01ad.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A3J4	TCGA-EE-A3J4-06A	Metastatic
2d1ccd84-2dad-4f5e-8fde-fe9f4405edde	ab97269c-71bf-4f73-b758-d89333899cff.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A5GS	TCGA-D3-A5GS-06A	Metastatic
227552ef-dcf3-478a-964f-3f2cfc2dccad	488667c2-ceb1-4be2-9d9b-ae9f50caf1d3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-DA-A1I8	TCGA-DA-A1I8-06A	Metastatic
70556426-ab96-4f53-b589-d7ed1ab18feb	61f6cb8d-5b6e-4385-bd7e-3a75e3c94ff5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-QB-AA9O	TCGA-QB-AA9O-06A	Metastatic
92739eae-2142-4475-bb5b-6aea59cdd3d0	ee64482e-d1fb-40b7-9169-d39b5449dccb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D9-A148	TCGA-D9-A148-06A	Metastatic
7fdb46a2-384f-4fde-b19b-b72abbc76c26	0170ee02-a63a-455c-b41d-bb72f3e515da.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2M7	TCGA-EE-A2M7-06A	Metastatic
9307de72-e7b6-4f08-b931-13b5986f5d35	3320f3dc-67aa-440c-a817-24f5a04f1a14.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FW-A3TU	TCGA-FW-A3TU-06A	Metastatic
c44726dc-9f86-4f42-858e-919b5c200eef	be913e3f-25bb-4788-bb2c-d0587ab2e840.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A180	TCGA-EE-A180-06A	Metastatic
b7e84c21-6694-43aa-843b-7c829cc215ea	f7fb7de2-e995-4e5b-9362-b4e20ed44070.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A5SH	TCGA-EB-A5SH-06A	Metastatic
ffaa8e37-f54e-4dc3-aefe-d48c6b11b343	7b75a0ed-5110-47c9-ac66-e46112932400.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A3C8	TCGA-D3-A3C8-06A	Metastatic
cdd0975c-a8ac-4c09-8bd4-5fcb5d8b48e5	13904932-2d47-410b-915e-5e132524d783.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A19O	TCGA-ER-A19O-06A	Metastatic
c14d19ac-35bf-489a-9370-208ea82eb77d	46b65e6b-ed6b-449c-b89e-c0b4f5afe7b6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A8GP	TCGA-D3-A8GP-06A	Metastatic
6ae7f57d-fb7e-447f-a7b5-132e1390758d	1b09aa4b-117d-4ab2-ae45-c0d48da7bd54.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2MQ	TCGA-EE-A2MQ-06A	Metastatic
caa08383-02c1-4230-8931-f9600f1801b7	e6f3d0ef-3518-4170-92f7-2beb862ad6cb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A2J6	TCGA-D3-A2J6-06A	Metastatic
5e3deb50-64f9-4aa1-94b0-d67e399473ec	f8f9da4d-0d27-4f93-894d-a93b9968ac0e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A4U4	TCGA-GN-A4U4-06A	Metastatic
c6e69de0-3605-48c1-8eb0-4d3e3d9d0f2f	765c6ef0-79e9-48cd-a606-8d14245a751b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A1Q4	TCGA-D3-A1Q4-06A	Metastatic
4b1cdeff-b8a3-4312-9b1c-9b17f2aa13bf	f238acf0-63e6-467d-ad24-c51b4207b58a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-BF-AAP8	TCGA-BF-AAP8-01A	Primary Tumor
aed98816-d458-4b92-8900-94c067b562d9	960ada56-24bd-40ab-91ca-113237e390f9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A29G	TCGA-EE-A29G-06A	Metastatic
a87ea889-0d2b-4c42-be9b-a972c11f879e	a38a5341-2285-4fd6-af68-4ae3a7d5448e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A51T	TCGA-D3-A51T-06A	Metastatic
ad3bdb9c-7b38-4069-ac8d-f2147bddfb59	0d2ee969-027b-4a7e-be4d-c44aec59c23b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A5KH	TCGA-EB-A5KH-06A	Metastatic
b5169023-c31d-45ba-ae09-376dc7c813e2	a7ee7e2c-0788-4505-82d0-3db8bb56ea6b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A5GU	TCGA-D3-A5GU-06A	Metastatic
62e6c8d2-39e7-435b-89f1-3e14dfe5a9c3	2ccf459a-66ff-4824-864f-1540cfa09789.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-WE-AAA3	TCGA-WE-AAA3-06A	Metastatic
ccfcb7a8-5f01-4ee3-b543-775a003f3de9	10e0082e-b252-4372-983d-5d75c29c7ced.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-DA-A1I1	TCGA-DA-A1I1-06A	Metastatic
837802dc-d4d2-47cd-a575-f0dd6cab1389	1cf4d5bc-a977-4057-b25d-f91384e3b409.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A3XC	TCGA-EB-A3XC-01A	Primary Tumor
b7866b8d-c3d2-4549-8f1a-c7736e19746b	eda5d4d8-81cf-464e-92c9-8e91026ec326.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-3N-A9WC	TCGA-3N-A9WC-06A	Metastatic
6056cb87-521b-4381-b1bb-697a2b1dc20c	11dacb6b-6600-41ba-852b-ff81556458e3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A8GL	TCGA-D3-A8GL-06A	Metastatic
c7376702-7f61-4537-9505-4267e6d704b8	10651a27-351f-4909-b265-24e9f39814ae.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FR-A3YO	TCGA-FR-A3YO-06A	Metastatic
b7a7bb3b-41bd-4cba-a1a2-b8ca41391bf9	c7343494-e044-41b4-ba86-19a6526f5ec5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-WE-A8ZX	TCGA-WE-A8ZX-06A	Metastatic
204fafb3-eb3d-409e-a648-3562b4946220	153ea106-9a16-42c3-8cb6-0e184d1c4393.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D9-A3Z1	TCGA-D9-A3Z1-06A	Metastatic
b722e6a1-6fb5-426a-96e6-c1cd3902a5f0	e357daa4-9f0e-46b8-bc52-d3075ffbd577.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-BF-A1Q0	TCGA-BF-A1Q0-01A	Primary Tumor
0447c027-b853-4940-b4bb-42f01ece8bb8	cc113d46-62b5-457c-8716-5a16923372ca.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A51H	TCGA-D3-A51H-06A	Metastatic
a2a98d5a-0127-4975-b453-385b9731a615	c8a89796-a48d-428c-b4ce-19aa008cc2de.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2MS	TCGA-EE-A2MS-06A	Metastatic
ed18f299-c2b3-4e2f-b0fc-3505bc230fb1	7204b2f7-827b-4fcf-90a3-b11aca69a97a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A1ZC	TCGA-FS-A1ZC-06A	Metastatic
a8b567d1-1ed1-4510-a40c-23e95ade890a	65312630-1884-4160-b812-d932fc0a7c78.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2MK	TCGA-EE-A2MK-06A	Metastatic
2c55c28b-9d81-437c-a4dd-6ba451a1068f	488667c2-ceb1-4be2-9d9b-ae9f50caf1d3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-DA-A1I8	TCGA-DA-A1I8-06A	Metastatic
1c21ca96-899c-4264-a0d8-4a3fd9b217f8	2c37d6e9-5966-46c1-a652-a4860f0412a0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A1QA	TCGA-D3-A1QA-07A	Additional Metastatic
555f8ded-4b00-45c2-aeee-fad3b913635b	4ea99594-481e-4d33-9969-da0a90797d23.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2GH	TCGA-EE-A2GH-06A	Metastatic
6f94960f-e75f-4608-9231-e8608cb19007	ed8e9b9c-ca75-4129-87bc-60f595f5ac77.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-LH-A9QB	TCGA-LH-A9QB-06A	Metastatic
27c6a8b0-2246-4b32-b934-4ff99f4daadb	bc862e6a-be57-44a6-8429-9f8948b0a91d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-BF-AAP4	TCGA-BF-AAP4-01A	Primary Tumor
af5370cc-6a4a-4b18-acd3-d356cb5a7f3a	129fdd71-a34b-4fd2-874d-53c107e2d79b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A44Q	TCGA-EB-A44Q-06A	Metastatic
e139cca6-1d1b-458e-91e1-51ca9caf2d52	338b949b-f16c-4569-84c2-e2c2d60f2a82.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-DA-A95Y	TCGA-DA-A95Y-06A	Metastatic
0f0b4345-5298-43ca-af5d-d475e703a529	e00b2468-1599-424a-90dc-1749e1ab8587.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2GE	TCGA-EE-A2GE-06A	Metastatic
51c9b5eb-c462-4604-add8-99868bf40f2b	560da967-7304-4c94-8d03-0fa10f4ae7eb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-DA-A95V	TCGA-DA-A95V-06A	Metastatic
85dc5ea2-da0f-4814-9e0e-390bf9bc0126	6aa835d6-4b64-42a4-9e14-cc66193c05b6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A3MU	TCGA-D3-A3MU-06A	Metastatic
37917ea8-8428-48a6-af14-16961a52a081	61f6cb8d-5b6e-4385-bd7e-3a75e3c94ff5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-QB-AA9O	TCGA-QB-AA9O-06A	Metastatic
177d88e6-198d-44f6-a26a-1795a1ae52fe	ad59d43f-7feb-4b8c-bac4-7b93f52ab1ff.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A19C	TCGA-ER-A19C-06A	Metastatic
e556fde0-e8d8-46a2-a254-35017d2ffc22	50a14323-4601-413d-b65d-b462c8864845.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-YG-AA3N	TCGA-YG-AA3N-01A	Primary Tumor
7fcb33d3-ef43-4bd2-8b9c-972bd7b6c81b	caef78ab-eb10-4fec-b0bf-a96d3f25e2a9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-DA-A95Z	TCGA-DA-A95Z-06A	Metastatic
8ecfa039-cd6a-4c1a-822c-a1fca0763c3f	613ff4e7-977a-4ca9-8345-1abe7cac36bc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A42L	TCGA-ER-A42L-06A	Metastatic
a3b58acb-94b3-4c58-b80f-965cfb1e034a	cbd71b3b-9dc7-4276-bd9c-e24a039aa77c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GF-A4EO	TCGA-GF-A4EO-06A	Metastatic
2191a21f-aebb-45cc-91d7-98619c27a088	26d07fc5-438a-4cec-90bb-23fe92ba9268.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A3C1	TCGA-D3-A3C1-06A	Metastatic
84d07a52-a66a-44b7-85c0-e11094034d35	08a7113b-b25a-46ea-95e9-d105af238af4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A4OZ	TCGA-EB-A4OZ-01A	Primary Tumor
87f244b5-bb9d-4a9f-a3ce-a03cb009cea1	d0eaba14-8071-4d7f-959b-8040cb89dcc9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A5SE	TCGA-EB-A5SE-01A	Primary Tumor
f7cf951b-b8c3-4e69-8cfa-70e4dfc5a96a	db86f9e1-40a0-4a26-bbbe-660d04d7d497.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A51N	TCGA-D3-A51N-06A	Metastatic
f331e307-bb1d-4d82-a71c-8ccd9d6e9d1e	58c611b5-ef21-4233-bdfd-5b101cb13052.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A5UN	TCGA-EB-A5UN-06A	Metastatic
551b56a7-0dc5-40a6-95d0-3db04abf9d75	0cb18d90-b12e-45f1-a9b6-330836f982e9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A551	TCGA-EB-A551-01A	Primary Tumor
a02cfdf7-270e-48b6-b8e9-4997d3e9cef9	85df63ca-61a0-4562-9799-ec2868d89e1b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2GL	TCGA-EE-A2GL-06A	Metastatic
4c7c7b1c-e9ee-4b30-8b9b-ebb11b5cc034	ef6b7979-4c9a-41e1-9edb-07cb1871b0ed.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A4U7	TCGA-GN-A4U7-06A	Metastatic
03b7578c-0542-4999-a350-1d3daf6b4c45	d1463bd7-8432-4e7d-b92b-eb8fc1f72be1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2MI	TCGA-EE-A2MI-06A	Metastatic
8352b7c7-4665-4c93-bbc5-769bb83bf0f6	e53da5a7-c010-4e73-b2d1-cb02a84459fe.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2MF	TCGA-EE-A2MF-06A	Metastatic
01827d00-fb31-4e31-8827-3a73395c96e8	aae6a581-f31f-41d8-a635-444486314ddb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-WE-A8ZQ	TCGA-WE-A8ZQ-06A	Metastatic
015e4f2c-de39-4c6c-9b3a-b28dc6658ba8	a302b358-11e7-4a27-8670-14f87d8faa0c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A193	TCGA-ER-A193-06A	Metastatic
8b049ee8-04c3-4f35-9204-e306cc3fbe36	3301e3cd-1bad-4d45-ac6c-5f9f96b96926.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A8GD	TCGA-D3-A8GD-06A	Metastatic
9bf80fcf-ed5e-4367-9e12-340b25f3e25b	35e53aa3-e866-4bbf-90b2-7fde21e34767.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2ME	TCGA-EE-A2ME-06A	Metastatic
6f0f09df-cb9e-4ee6-9f0d-e0c7bb2aa001	9cc93369-3cc7-4293-9f42-a997c26243c9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-3N-A9WB	TCGA-3N-A9WB-06A	Metastatic
39bba4c0-454a-4f9a-90a1-31324b997536	7af6fe49-0346-42ff-bb0c-c671cdf9d09a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FR-A3R1	TCGA-FR-A3R1-01A	Primary Tumor
8d4c4b9c-c4c0-4fa5-a229-61234358d798	65b58f18-7b8d-488b-a906-1ee8a52c5a74.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-WE-A8ZY	TCGA-WE-A8ZY-06A	Metastatic
4200258d-0f58-49b1-9376-2fad093aef23	9737b044-f037-4acc-b8cf-78d6d897917c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A29P	TCGA-EE-A29P-06A	Metastatic
c7b3e727-0397-4c28-b3fd-aaa0ef60e3d8	8a4d662e-e7ec-4c31-bad3-607efaf3ea00.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2MM	TCGA-EE-A2MM-06A	Metastatic
781f457c-51f9-4ae2-9370-f29e5bce0924	80b4ed3c-fc03-4d9e-92f8-d98a0e6df284.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-XV-AAZW	TCGA-XV-AAZW-01A	Primary Tumor
aad4369b-7867-46c5-8b6f-116f92be5d04	e0d33e67-8a0e-44d5-8878-1d011e5bdce9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A3JB	TCGA-EE-A3JB-06A	Metastatic
d0e279bf-c7f6-4a54-88ef-a2178f091360	486a3295-4aea-4023-b9e7-5ef683cd9808.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A29W	TCGA-EE-A29W-06A	Metastatic
f38a54a1-58b7-4dc5-b0a4-57ce288a93aa	9d6e0aaf-5b49-4e0f-9fbc-1e9b932ce1c0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A3XE	TCGA-EB-A3XE-01A	Primary Tumor
7c4e44ad-72cd-4a50-a441-67fffc0c7462	04bf8d40-508e-4574-aad7-6f161e42a98b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A4XL	TCGA-EB-A4XL-01A	Primary Tumor
a998ab82-e013-4069-a2e8-540ce3a940dc	886ce1a5-45f8-445c-b382-b77d1fe4b726.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-W3-AA1O	TCGA-W3-AA1O-06A	Metastatic
a1b244c6-930c-43fa-a390-8ad0f9fbede0	36b016ef-ce29-408f-971a-2fb31e20e937.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A4U5	TCGA-GN-A4U5-01A	Primary Tumor
2fd3a7ec-29f0-4ff8-b780-a2bf6e2c3a5d	e047cefd-a5c4-40cf-a883-ff01103d5c03.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2A5	TCGA-EE-A2A5-06A	Metastatic
2f2409b5-f553-4cd7-8b71-8edd3337b967	670f0192-dbbd-4088-a598-595d2a9b9005.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FR-A2OS	TCGA-FR-A2OS-01A	Primary Tumor
f4e4a446-b846-4c04-9a14-3754626eb80c	d2b31242-6431-4e3c-a663-e6583753e79a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A26C	TCGA-GN-A26C-01A	Primary Tumor
567b34e9-5e77-4163-8a97-762d32c56bca	4a75f9d2-05fb-4226-81f2-6e2c190f527b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FR-A726	TCGA-FR-A726-01A	Primary Tumor
babf6817-50a0-4c09-b189-32c849921dbd	7af6fe49-0346-42ff-bb0c-c671cdf9d09a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FR-A3R1	TCGA-FR-A3R1-01A	Primary Tumor
9e1793da-ff56-4c9e-8072-d0810a62f58a	d860679e-7bee-4c69-a9f1-cbf70e643d8f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-WE-A8ZN	TCGA-WE-A8ZN-06A	Metastatic
48f3cd8d-3f90-48ce-9f3e-2e0839f8166b	9ee3535a-9b65-4a7a-b31a-6b3d75bbc30c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A2NF	TCGA-ER-A2NF-01A	Primary Tumor
e8263d96-4ca1-44af-8c34-a62618e01900	191b8082-a1a3-476c-befb-17564c484bc6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-HR-A2OH	TCGA-HR-A2OH-06A	Metastatic
6b522787-1111-4e39-ba2d-1edb35e51444	cb98ce67-3cdd-4527-b976-305eee2dcde4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A1QB	TCGA-D3-A1QB-06A	Metastatic
b4ff8bfa-917f-45f3-b54d-802940512d67	11797830-6218-43c6-8c41-515583575668.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-WE-A8K6	TCGA-WE-A8K6-06A	Metastatic
644cc8d6-04c3-460a-a1fe-afb22a4381a9	00e2c524-8a29-46d7-bf88-ed5f9c3dcf32.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A1YW	TCGA-FS-A1YW-06A	Metastatic
f432cfd6-165a-4aa2-a24f-ea36fadbf571	ffc004ea-3ab7-41fb-9f49-d1cf8081d982.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-RP-A695	TCGA-RP-A695-06A	Metastatic
34144be5-e930-4703-bde5-f7813d0ca15c	f16f3a7f-172b-4846-afe2-121629eec959.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-WE-A8ZR	TCGA-WE-A8ZR-06A	Metastatic
